S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction,Onboarding Eligible
1751,quote_homeowners-get,SHARED_MAIN_MENU_FWS,N,N,NA,Shared_Quotes,Y
1752,quote_mobile_home-get,SHARED_MM_BW,N,N,NA,SPECIAL_PRODUCT,Y
1753,quote_mobile_home-get,BW_PROD_BW,N,N,NA,FMST_AGENTCALLER,Y
1754,quote_mobile_home-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_DIRECT_MOBILEHOME,Y
1755,quote_mobile_home-get,FARM_PL_FAS,N,Y,NA,FMST_AGENT_OTHERPROD ,Y
1756,quote_mobile_home-get,SHARED_MM_FARMERSERVICE,N,N,NA,SPECIAL_PRODUCT,Y
1757,quote_mobile_home-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,SPECIAL_PRODUCT ,Y
1758,quote_mobile_home-get,FARMER_VANITY_VANITY,N,N,NA,SPECIAL_PRODUCT ,Y
1759,quote_mobile_home-get,SHARED_MM_HOMEOWNER,N,N,NA,SPECIAL_PRODUCT,Y
1760,quote_mobile_home-get,21V,N,N,NA,SPECIAL_PRODUCT,Y
1761,quote_mobile_home-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,SPECIAL_PRODUCT,Y
1762,quote_mobile_home-get,21SV,N,N,NA,SPECIAL_PRODUCT,Y
1763,quote_mobile_home-get,21SM,N,N,NA,SPECIAL_PRODUCT,Y
1764,quote_mobile_home-get,SHARED_MAIN_MENU_FWS,N,Y,NA,SPECIAL_PRODUCT,Y
1765,quote_motorcycle-get,SHARED_MM_BW,N,Y,NA,TRANSFER,Y
1766,quote_motorcycle-get,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1767,quote_motorcycle-get,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1768,quote_motorcycle-get,FARM_PL_FAS,N,Y,NA,TRANSFER ,Y
1769,quote_motorcycle-get,SHARED_MM_FARMERSERVICE,N,Y,NA,TRANSFER,Y
1770,quote_motorcycle-get,FARMER_SALES_FARMER_TRAINING,N,Y,NA,TRANSFER ,Y
1771,quote_motorcycle-get,FARMER_VANITY_VANITY,N,Y,NA,TRANSFER ,Y
1772,quote_motorcycle-get,SHARED_MM_HOMEOWNER,N,Y,NA,TRANSFER,Y
1773,quote_motorcycle-get,21V,N,Y,NA,TRANSFER,Y
1774,quote_motorcycle-get,21_VANITY_FF_AUTO_SERVICE,N,Y,NA,TRANSFER,Y
1775,quote_motorcycle-get,21SV,N,Y,NA,TRANSFER,Y
1776,quote_motorcycle-get,21SM,N,Y,NA,TRANSFER,Y
1777,quote_motorcycle-get,SHARED_MAIN_MENU_FWS,N,Y,NA,TRANSFER,Y
1778,quote_renters-get,SHARED_MM_BW,N,N,SNLUXXPAXX353XYwav,FARMERS_SALES,Y
1779,quote_renters-get,BW_PROD_BW,N,N,SNLUXXPAXX353XYwav,BW_POLICY_COLLECTION,Y
1780,quote_renters-get,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX353XYwav,FMST_AGENT_OTHERPROD,Y
1781,quote_renters-get,FARM_PL_FAS,N,N,SNLUXXPAXX353XYwav,FAS_HOME ,Y
1782,quote_renters-get,SHARED_MM_FARMERSERVICE,N,N,SNLUXXPAXX353XYwav,FARMERS_SALES,Y
1783,quote_renters-get,FARMER_SALES_FARMER_TRAINING,N,N,SNLUXXPAXX353XYwav,FARMER_VAN ,Y
1784,quote_renters-get,FARMER_VANITY_VANITY,N,N,SNLUXXPAXX353XYwav,FARMERS_VANITY_QUOTE,Y
1785,quote_renters-get,SHARED_MM_HOMEOWNER,N,N,SNLUXXPAXX353XYwav,FARMER_VAN,Y
1786,quote_renters-get,21V,N,N,SNLUXXPAXX353XYwav,21st_VANITY,Y
1787,quote_renters-get,21_VANITY_FF_AUTO_SERVICE,N,N,SNLUXXPAXX353XYwav,21st_VANITY,Y
1788,quote_renters-get,21SV,N,N,SNLUXXPAXX353XYwav,21st_VANITY,Y
1789,quote_renters-get,21SM,N,N,SNLUXXPAXX353XYwav,21st_VANITY,Y
1790,quote_renters-get,SHARED_MAIN_MENU_FWS,N,N,SNLUXXPAXX353XYwav,FWS_SALES_ZIP_AUTH,Y
1791,quote_specialty_dwelling-get,SHARED_MM_BW,N,Y,NA,TRANSFER,Y
1792,quote_specialty_dwelling-get,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1793,quote_specialty_dwelling-get,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1794,quote_specialty_dwelling-get,FARM_PL_FAS,N,Y,NA,TRANSFER ,Y
1795,quote_specialty_dwelling-get,SHARED_MM_FARMERSERVICE,N,Y,NA,TRANSFER,Y
1796,quote_specialty_dwelling-get,FARMER_SALES_FARMER_TRAINING,N,Y,NA,TRANSFER ,Y
1797,quote_specialty_dwelling-get,FARMER_VANITY_VANITY,N,Y,NA,TRANSFER ,Y
1798,quote_specialty_dwelling-get,SHARED_MM_HOMEOWNER,N,Y,NA,TRANSFER,Y
1799,quote_specialty_dwelling-get,21V,N,Y,NA,Shared_Quotes,Y
1800,quote_specialty_dwelling-get,21_VANITY_FF_AUTO_SERVICE,N,Y,NA,Shared_Quotes,Y
1801,quote_specialty_dwelling-get,21SV,N,Y,NA,Shared_Quotes,Y
1802,quote_specialty_dwelling-get,21SM,N,Y,NA,Shared_Quotes,Y
1803,quote_specialty_dwelling-get,SHARED_MAIN_MENU_FWS,N,Y,NA,Shared_Quotes,Y
1804,quote_umbrella-get,SHARED_MM_BW,N,N,NA,Shared_Quotes,Y
1805,quote_umbrella-get,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1806,quote_umbrella-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_DIRECT_MOBILEHOME,Y
1807,quote_umbrella-get,FARM_PL_FAS,N,N,NA,FARM_SLS_SOMETHINGELSE ,Y
1808,quote_umbrella-get,SHARED_MM_FARMERSERVICE,N,N,NA,FARMER_VAN,Y
1809,quote_umbrella-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,FARMER_VAN,Y
1810,quote_umbrella-get,FARMER_VANITY_VANITY,N,N,NA,FARMER_VAN,Y
1811,quote_umbrella-get,SHARED_MM_HOMEOWNER,N,N,NA,FARMER_VAN,Y
1812,quote_umbrella-get,21V,N,N,NA,Shared_Quotes,Y
1813,quote_umbrella-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,Shared_Quotes,Y
1814,quote_umbrella-get,21SV,N,N,NA,Shared_Quotes,Y
1815,quote_umbrella-get,21SM,N,N,NA,Shared_Quotes,Y
1816,quote_umbrella-get,SHARED_MAIN_MENU_FWS,N,N,NA,Shared_Quotes,Y
1817,quote-get,SHARED_MM_BW,N,N,SNLUXXPAXX354XYwav,FARMERS_SALES,Y
1818,quote-get,BW_PROD_BW,N,N,SNLUXXPAXX354XYwav,BW_POLICY_COLLECTION,Y
1819,quote-get,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX354XYwav,FMST_AGENT_OTHERPROD,Y
1820,quote-get,FARM_PL_FAS,N,N,SNLUXXPAXX354XYwav,FAS_POLICY_MAINMENU,Y
1821,quote-get,SHARED_MM_FARMERSERVICE,N,N,SNLUXXPAXX354XYwav,FARMERS_SALES,Y
1822,quote-get,FARMER_SALES_FARMER_TRAINING,N,N,SNLUXXPAXX354XYwav,FARMER_VAN,Y
1823,quote-get,FARMER_VANITY_VANITY,N,N,SNLUXXPAXX354XYwav,FARMERS_VANITY_QUOTE,Y
1824,quote-get,SHARED_MM_HOMEOWNER,N,N,SNLUXXPAXX354XYwav,FARMER_VAN,Y
1825,quote-get,21V,N,N,SNLUXXPAXX354XYwav,Shared_Quotes,Y
1826,quote-get,21_VANITY_FF_AUTO_SERVICE,N,N,SNLUXXPAXX354XYwav,Shared_Quotes,Y
1827,quote-get,21SV,N,N,SNLUXXPAXX354XYwav,Shared_Quotes,Y
1828,quote-get,21SM,N,N,SNLUXXPAXX354XYwav,Shared_Quotes,Y
1829,quote-get,SHARED_MAIN_MENU_FWS,N,N,SNLUXXPAXX354XYwav,FWS_SALES_ZIP_AUTH,Y
1830,refund-query,SHARED_MM_BW,Y,Y,NA,TRANSFER,Y
1831,refund-query,BW_PROD_BW,N,N,NA,REFUND,Y
1832,refund-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_BILLING,Y
1833,refund-query,FARM_PL_FAS,N,N,NA,FAS_BILLING_REFUND,Y
1834,refund-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1835,refund-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1836,refund-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1837,refund-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1838,refund-query,21V,Y,N,NA,TRANSFER,Y
1839,refund-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1840,refund-query,21SV,Y,N,NA,TRANSFER,Y
1841,refund-query,21SM,Y,N,NA,TRANSFER,Y
1842,refund-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1843,roadside_assistance-query,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1844,roadside_assistance-query,BW_PROD_BW,N,N,NA,BW_PROD_CLAIMS,Y
1845,roadside_assistance-query,FOREMOST_AGENT_FOREMOST,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1846,roadside_assistance-query,FARM_PL_FAS,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1847,roadside_assistance-query,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1848,roadside_assistance-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1849,roadside_assistance-query,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1850,roadside_assistance-query,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1851,roadside_assistance-query,21V,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1852,roadside_assistance-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1853,roadside_assistance-query,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1854,roadside_assistance-query,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST ,Y
1855,roadside_assistance-query,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1856,s_r-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1857,s_r-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1858,s_r-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1859,s_r-vague,FARM_PL_FAS,N,N,NA,FAS_AUTO,Y
1860,s_r-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1861,s_r-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU,Y
1862,s_r-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1863,s_r-vague,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU,Y
1864,s_r-vague,21V,Y,N,NA,TRANSFER,Y
1865,s_r-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1866,s_r-vague,21SV,Y,N,NA,TRANSFER,Y
1867,s_r-vague,21SM,Y,N,NA,TRANSFER,Y
1868,s_r-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1869,sales-vague,SHARED_MM_BW,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1870,sales-vague,BW_PROD_BW,N,N,SNLUXXPAXX356XYwav,BW_POLICY_COLLECTION,Y
1871,sales-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX356XYwav,FAS_PL_MAINMENU,Y
1872,sales-vague,FARM_PL_FAS,N,N,SNLUXXPAXX356XYwav,FAS_PL_MAINMENU,Y
1873,sales-vague,SHARED_MM_FARMERSERVICE,N,N,SNLUXXPAXX356XYwav,FARMER_VAN,Y
1874,sales-vague,FARMER_SALES_FARMER_TRAINING,N,N,SNLUXXPAXX356XYwav,FARMER_VAN,Y
1875,sales-vague,FARMER_VANITY_VANITY,N,N,SNLUXXPAXX356XYwav,FARMER_VAN,Y
1876,sales-vague,SHARED_MM_HOMEOWNER,N,N,SNLUXXPAXX356XYwav,FARMER_VAN,Y
1877,sales-vague,21V,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1878,sales-vague,21_VANITY_FF_AUTO_SERVICE,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1879,sales-vague,21SV,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1880,sales-vague,21SM,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1881,sales-vague,SHARED_MAIN_MENU_FWS,N,N,SNLUXXPAXX356XYwav,Shared_Quotes,Y
1882,service-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1883,service-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1884,service-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1885,service-vague,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1886,service-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1887,service-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU,Y
1888,service-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1889,service-vague,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU,Y
1890,service-vague,21V,Y,N,NA,TRANSFER,Y
1891,service-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1892,service-vague,21SV,Y,N,NA,TRANSFER,Y
1893,service-vague,21SM,Y,N,NA,TRANSFER,Y
1894,service-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1895,smart_auto-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1896,smart_auto-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1897,smart_auto-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1898,smart_auto-vague,FARM_PL_FAS,N,N,NA,FAS_AUTO,Y
1899,smart_auto-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1900,smart_auto-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1901,smart_auto-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1902,smart_auto-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1903,smart_auto-vague,21V,Y,N,NA,TRANSFER,Y
1904,smart_auto-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1905,smart_auto-vague,21SV,Y,N,NA,TRANSFER,Y
1906,smart_auto-vague,21SM,Y,N,NA,TRANSFER,Y
1907,smart_auto-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1908,spanish-request,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1909,spanish-request,BW_PROD_BW,N,N,NA,TRANSFER,Y
1910,spanish-request,FOREMOST_AGENT_FOREMOST,N,N,NA,TRANSFER,Y
1911,spanish-request,FARM_PL_FAS,N,N,NA,TRANSFER,Y
1912,spanish-request,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1913,spanish-request,FARMER_SALES_FARMER_TRAINING,Y,N,NA,TRANSFER,Y
1914,spanish-request,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1915,spanish-request,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
1916,spanish-request,21V,Y,N,NA,TRANSFER,Y
1917,spanish-request,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1918,spanish-request,21SV,Y,N,NA,TRANSFER,Y
1919,spanish-request,21SM,Y,N,NA,TRANSFER,Y
1920,spanish-request,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1921,technical_support-request,SHARED_MM_BW,Y,N,NA,TECH_SUP ,Y
1922,technical_support-request,BW_PROD_BW,N,N,NA,TECH_SUP ,Y
1923,technical_support-request,FOREMOST_AGENT_FOREMOST,N,N,NA,FOREMOST_STAR,Y
1924,technical_support-request,FARM_PL_FAS,N,N,NA,FAS_ADD_DEPT,Y
1925,technical_support-request,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1926,technical_support-request,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1927,technical_support-request,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1928,technical_support-request,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1929,technical_support-request,21V,Y,N,NA,TRANSFER,Y
1930,technical_support-request,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1931,technical_support-request,21SV,Y,N,NA,TRANSFER,Y
1932,technical_support-request,21SM,Y,N,NA,TRANSFER,Y
1933,technical_support-request,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1934,three_sixty-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1935,three_sixty-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1936,three_sixty-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1937,three_sixty-vague,FARM_PL_FAS,N,N,NA,FAS_HOME,Y
1938,three_sixty-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1939,three_sixty-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1940,three_sixty-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1941,three_sixty-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1942,three_sixty-vague,21V,Y,N,NA,TRANSFER,Y
1943,three_sixty-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1944,three_sixty-vague,21SV,Y,N,NA,TRANSFER,Y
1945,three_sixty-vague,21SM,Y,N,NA,TRANSFER,Y
1946,three_sixty-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1947,towing_reimbursement-query,SHARED_MM_BW,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1948,towing_reimbursement-query,BW_PROD_BW,N,N,NA,BW_PROD_CLAIMS,Y
1949,towing_reimbursement-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FOREMOST_CLAIMS,Y
1950,towing_reimbursement-query,FARM_PL_FAS,N,N,NA,FAS_ADD_DEPT_HELPPOINT,Y
1951,towing_reimbursement-query,SHARED_MM_FARMERSERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1952,towing_reimbursement-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1953,towing_reimbursement-query,FARMER_VANITY_VANITY,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1954,towing_reimbursement-query,SHARED_MM_HOMEOWNER,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1955,towing_reimbursement-query,21V,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1956,towing_reimbursement-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1957,towing_reimbursement-query,21SV,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1958,towing_reimbursement-query,21SM,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1959,towing_reimbursement-query,SHARED_MAIN_MENU_FWS,N,N,NA,CLAIMS_ROADSIDE_ASST,Y
1960,underwriter_auto-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1961,underwriter_auto-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1962,underwriter_auto-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1963,underwriter_auto-vague,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1964,underwriter_auto-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1965,underwriter_auto-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1966,underwriter_auto-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1967,underwriter_auto-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1968,underwriter_auto-vague,21V,Y,N,NA,TRANSFER,Y
1969,underwriter_auto-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1970,underwriter_auto-vague,21SV,Y,N,NA,TRANSFER,Y
1971,underwriter_auto-vague,21SM,Y,N,NA,TRANSFER,Y
1972,underwriter_auto-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1973,underwriter_guideline-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1974,underwriter_guideline-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1975,underwriter_guideline-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1976,underwriter_guideline-vague,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1977,underwriter_guideline-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1978,underwriter_guideline-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1979,underwriter_guideline-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1980,underwriter_guideline-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1981,underwriter_guideline-vague,21V,Y,N,NA,TRANSFER,Y
1982,underwriter_guideline-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1983,underwriter_guideline-vague,21SV,Y,N,NA,TRANSFER,Y
1984,underwriter_guideline-vague,21SM,Y,N,NA,TRANSFER,Y
1985,underwriter_guideline-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1986,underwriter_homeowners-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1987,underwriter_homeowners-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1988,underwriter_homeowners-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1989,underwriter_homeowners-vague,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1990,underwriter_homeowners-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1991,underwriter_homeowners-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1992,underwriter_homeowners-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1993,underwriter_homeowners-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1994,underwriter_homeowners-vague,21V,Y,N,NA,TRANSFER,Y
1995,underwriter_homeowners-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1996,underwriter_homeowners-vague,21SV,Y,N,NA,TRANSFER,Y
1997,underwriter_homeowners-vague,21SM,Y,N,NA,TRANSFER,Y
1998,underwriter_homeowners-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1999,underwriter_mobile_home-vague,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2000,underwriter_mobile_home-vague,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
2001,underwriter_mobile_home-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2002,underwriter_mobile_home-vague,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2003,underwriter_mobile_home-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2004,underwriter_mobile_home-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SPECIAL_PRODUCT,Y
2005,underwriter_mobile_home-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2006,underwriter_mobile_home-vague,SHARED_MM_HOMEOWNER,Y,N,NA,SPECIAL_PRODUCT,Y
2007,underwriter_mobile_home-vague,21V,Y,N,NA,TRANSFER,Y
2008,underwriter_mobile_home-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2009,underwriter_mobile_home-vague,21SV,Y,N,NA,TRANSFER,Y
2010,underwriter_mobile_home-vague,21SM,Y,N,NA,TRANSFER,Y
2011,underwriter_mobile_home-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2012,underwriter-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
2013,underwriter-query,BW_PROD_BW,N,N,NA,BW_UNDER_WRITER,Y
2014,underwriter-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
2015,underwriter-query,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
2016,underwriter-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
2017,underwriter-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
2018,underwriter-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
2019,underwriter-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
2020,underwriter-query,21V,Y,N,NA,TRANSFER,Y
2021,underwriter-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
2022,underwriter-query,21SV,Y,N,NA,TRANSFER,Y
2023,underwriter-query,21SM,Y,N,NA,TRANSFER,Y
2024,underwriter-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
2025,representative-request,SHARED_MM_BW,N,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2026,representative-request,BW_PROD_BW,N,N,SNLUXXPAXX355XYwav,BW_PROD_MAIN_MENU,Y
2027,representative-request,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX355XYwav,FMST_REP,Y
2028,representative-request,FARM_PL_FAS,N,N,SNLUXXPAXX355XYwav,FAS_CALL_INIT_REP ,Y
2029,representative-request,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2030,representative-request,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2031,representative-request,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2032,representative-request,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2033,representative-request,21V,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2034,representative-request,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2035,representative-request,21SV,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2036,representative-request,21SM,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
2037,representative-request,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX355XYwav,TRANSFER,Y
